X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
33.0,33.0,train,0.00748970355602796,27.25576179504759,0.5848970365137441
34.0,34.0,train,0.008899793997047076,49.302746252910666,0.6482243038012516
35.0,35.0,train,0.01045240454663445,61.98555335279645,0.7068365726332879
36.0,36.0,train,0.008216582874849788,39.081647936378694,0.6188484637065339
37.0,37.0,train,0.007595096685984195,28.77265421428437,0.5900011640902342
38.0,38.0,train,0.009975890710352533,57.84879242422104,0.6899700290580973
39.0,39.0,train,0.011040745593792877,65.25305817905497,0.7264008995951695
40.0,40.0,train,0.006715499806053944,20.22788997693185,0.5454028452469291
41.0,41.0,train,0.007959324933306856,35.02808922211677,0.6071621370625658
42.0,42.0,train,0.008486721060638174,44.946571426617616,0.6307458867579436
43.0,43.0,train,0.008514412304839219,45.79799848126172,0.6319442799614543
44.0,44.0,train,0.008428884698998588,44.097935654251515,0.6282303035738523
45.0,45.0,train,0.009004017945843172,50.20309577295067,0.6525020644616721
46.0,46.0,train,0.013710838568420695,96.75787301790668,0.8000200186210251
47.0,47.0,train,0.016073060563616737,98.36512599953265,0.8484505275511709
48.0,48.0,train,0.009651760695191703,54.872053400748,0.6779460327373981
49.0,49.0,train,0.011642691590628597,77.73278115012434,0.7450670774180093
50.0,50.0,train,0.005787671116591418,13.910803647281943,0.49309125531261644
51.0,51.0,train,0.006211463451418791,16.327351587695055,0.5176927718935771
52.0,52.0,train,0.00988232017400069,55.86028886061225,0.6865457635298011
53.0,53.0,train,0.011195472432151922,70.81780993276791,0.7313255944093393
54.0,54.0,train,0.011608686409541739,76.56848692450771,0.7440473705125638
55.0,55.0,train,0.012344809964992121,84.9184059925652,0.765236734643898
56.0,56.0,train,0.011558258197903497,75.40674709972484,0.7425276752984915
57.0,57.0,train,0.012418965095973724,86.15955152308604,0.7672715248111719
58.0,58.0,train,0.006402996176866974,17.600998874312424,0.5284161276418335
59.0,59.0,train,0.005929047437155243,15.0927300621545,0.501434688634626
60.0,60.0,train,0.011868136512080926,81.27335967327352,0.751725469993331
61.0,61.0,train,0.011085501086811448,66.36064753520289,0.7278345981766801
62.0,62.0,train,0.011851142169867044,80.08909384969819,0.7512296694171703
63.0,63.0,train,0.011381841597153566,73.10071082999217,0.7371398678194777
64.0,64.0,train,0.009350945582710947,53.9067744104815,0.666370093199065
65.0,65.0,train,0.010449793637122375,60.940256153445056,0.706746704568892
66.0,66.0,train,0.006451781027484896,18.24622277708791,0.5311091387771676
67.0,67.0,train,0.007908012818168369,33.4373109867762,0.6047886922140993
68.0,68.0,train,0.007932156294112975,34.23031233077812,0.6059072310698701
69.0,69.0,train,0.0041072460451921766,8.497235760228566,0.38254951789312386
70.0,70.0,train,0.007286417379043203,25.77085319796164,0.5748718322251802
71.0,71.0,train,0.006516679797837176,18.89787840906103,0.5346678451368245
72.0,72.0,train,0.011679665315006745,78.89994075650584,0.7461711920815448
73.0,73.0,train,0.005288505318830098,12.785741189330917,0.46249992743265056
74.0,74.0,train,0.0050882213408192205,11.2110601406866,0.44971266869828086
75.0,75.0,train,0.013409935845321649,94.02193061174987,0.7928297877779314
76.0,76.0,train,0.0030015607232228934,3.3245387133223305,0.2969717312651665
77.0,77.0,train,0.013069856781497337,90.02774561248835,0.7843917334712963
78.0,78.0,train,0.008411235424361382,43.25437119009687,0.6274592437975243
79.0,79.0,train,0.010291231714679154,59.895527673814954,0.7012370136226665
80.0,80.0,train,0.005890676587581047,14.499845406917446,0.499183876839858
81.0,81.0,train,0.008045252684694682,36.62707156817576,0.6111048525619176
82.0,82.0,train,0.008254317427697269,39.90696054178994,0.6205331248372693
83.0,83.0,train,0.008322815105385885,40.73923884197334,0.6235722040184528
84.0,84.0,train,0.006804214308448866,22.2557802967466,0.550112608435877
85.0,85.0,train,0.004133257878850282,8.910579919738234,0.3844320717780346
86.0,86.0,train,0.010174067635354899,58.866029415120224,0.6970994128832
87.0,87.0,train,0.013390479668771512,92.68062706291013,0.7923560717420012
88.0,88.0,train,0.007961599920176442,35.82249866417417,0.6072670360903328
